age,total_view,total_click,total_cart,total_wishlist,click_through_rate,cart_rate,unique_brands,avg_discount,avg_purchase_value,avg_rating,user_total_categories,category_share,wishlist_to_view_ratio,active_engagement_ratio,category_commitment_score,exploration_score,engagement_depth_score,brand_loyalty_score,wishlist_to_cart_ratio,click_engagement_rate,value_per_click,category_breadth_score,rating_concentration,repurchase
56,3,1,1,5,0.3333,1.0,3,4.01,5543000,4.0,3,0.25,1.25,0.18181818181818182,2.5,1.5,2.5,0.25,2.5,0.5,2771500.0,0.75,1.0,0
56,9,3,4,4,0.3333,1.3333,2,8.79,68000,4.8,3,0.5455,0.4,0.3333333333333333,10.91,0.4,5.0,1.3333333333333333,0.8,0.7,17000.0,1.0,2.6184,0
56,4,2,0,1,0.5,0.0,3,16.76,304000,4.4,3,0.2045,0.2,0.25,1.4315,3.0,1.75,0.0,1.0,0.4,101333.33333333333,0.75,0.8998,0
22,9,6,4,2,0.6667,0.6667,6,14.08,457000,4.0,3,0.3194,0.2,0.45454545454545453,6.707400000000001,1.2,5.25,0.5714285714285714,0.4,1.0,65285.71428571428,0.42857142857142855,1.2776,0
22,8,3,3,4,0.375,1.0,1,2.75,4941000,3.8,3,0.2639,0.4444444444444444,0.3157894736842105,4.7502,0.25,4.5,1.5,1.0,0.6666666666666666,1235250.0,1.5,1.00282,0
22,9,7,5,7,0.7778,0.7143,7,20.83,5669000,4.6,3,0.4167,0.7,0.41379310344827586,11.6676,1.1666666666666667,7.0,0.625,1.1666666666666667,1.2,708625.0,0.375,1.91682,0
61,4,3,3,9,0.75,1.0,5,22.07,1478000,3.2,4,0.213,1.8,0.3,4.047,1.25,3.8,0.5,2.25,1.2,369500.0,0.6666666666666666,0.6816,0
61,8,5,4,3,0.625,0.8,5,13.46,207000,4.8,4,0.213,0.3333333333333333,0.42857142857142855,4.26,1.0,4.0,0.6666666666666666,0.6,1.0,34500.0,0.6666666666666666,1.0224,0
61,16,8,5,3,0.5,0.625,7,4.92,1022000,4.7,4,0.3148,0.17647058823529413,0.3939393939393939,10.0736,1.1666666666666667,6.4,0.625,0.5,0.7647058823529411,113555.55555555556,0.5,1.4795600000000002,0
61,9,6,3,4,0.6667,0.5,5,5.22,798000,4.5,4,0.2593,0.4,0.391304347826087,5.704599999999999,1.25,4.4,0.5,1.0,0.9,114000.0,0.6666666666666666,1.16685,1
24,1,0,2,1,0.0,0.0,5,14.35,4695000,2.7,2,0.1667,0.5,0.4,0.6668,1.6666666666666667,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,4695000.0,0.3333333333333333,0.45009,0
24,9,5,4,7,0.5556,0.8,1,10.55,280000,4.0,2,0.8333,0.7,0.34615384615384615,20.8325,0.2,8.333333333333334,2.0,1.4,0.9,46666.666666666664,1.0,3.3332,1
35,18,11,8,7,0.6111,0.7273,1,5.02,2977000,4.7,4,0.2414,0.3684210526315789,0.4222222222222222,10.6216,0.1111111111111111,8.8,4.0,0.7777777777777778,1.0,248083.33333333334,2.0,1.1345800000000001,1
35,44,22,9,12,0.5,0.4091,6,20.89,291000,4.0,4,0.4483,0.26666666666666666,0.3522727272727273,39.0021,0.6,17.4,1.2857142857142858,1.2,0.6888888888888889,12652.173913043478,0.5714285714285714,1.7932,0
35,9,6,6,6,0.6667,1.0,2,43.45,0,3.7,4,0.133,0.6,0.42857142857142855,3.591,0.2857142857142857,5.4,2.0,0.8571428571428571,1.2,0.0,1.3333333333333333,0.49210000000000004,0
35,12,7,4,8,0.5833,0.5714,8,7.07,7557000,4.0,4,0.1773,0.6153846153846154,0.34375,5.496300000000001,1.6,6.2,0.4444444444444444,1.6,0.8461538461538461,944625.0,0.4444444444444444,0.7092,1
32,4,1,1,4,0.25,1.0,6,8.37,990000,4.0,3,0.12,0.8,0.18181818181818182,1.2,3.0,2.5,0.14285714285714285,2.0,0.4,495000.0,0.42857142857142855,0.48,1
32,40,23,7,13,0.575,0.3043,11,18.84,1218000,4.2,3,0.712,0.3170731707317073,0.35714285714285715,59.096,1.375,20.75,0.5833333333333334,1.625,0.7317073170731707,50750.0,0.25,2.9904,1
32,6,3,2,3,0.5,0.6667,2,2.98,10054000,3.4,3,0.168,0.42857142857142855,0.3333333333333333,2.3520000000000003,0.6666666666666666,3.5,0.6666666666666666,1.0,0.7142857142857143,2513500.0,1.0,0.5712,1
28,17,10,4,6,0.5882,0.4,1,8.16,1004000,4.6,9,0.1275,0.3333333333333333,0.3684210526315789,4.7175,0.2,3.7,2.0,1.2,0.7777777777777778,91272.72727272728,4.5,0.5864999999999999,0
28,2,0,0,1,0.0,0.0,5,17.39,2671000,3.7,9,0.0131,0.3333333333333333,0.0,0.0393,5.0,0.3,0.0,1.0,0.0,2671000.0,1.5,0.048470000000000006,0
28,6,3,1,2,0.5,0.3333,3,5.47,49000,4.6,9,0.049,0.2857142857142857,0.3076923076923077,0.5880000000000001,1.5,1.2,0.25,1.0,0.5714285714285714,12250.0,2.25,0.2254,0
28,8,3,2,0,0.375,0.6667,3,18.21,689000,3.2,9,0.049,0.0,0.35714285714285715,0.637,1.0,1.3,0.5,0.0,0.5555555555555556,172250.0,2.25,0.15680000000000002,0
28,37,31,21,8,0.8378,0.6774,4,11.22,1835000,3.3,9,0.3301,0.21052631578947367,0.5306122448979592,32.0197,0.18181818181818182,9.7,4.2,0.36363636363636365,1.368421052631579,57343.75,1.8,1.08933,0
28,4,1,3,7,0.25,3.0,1,14.71,173000,3.6,9,0.0621,1.4,0.25,0.9315,0.25,1.5,1.5,1.75,0.8,86500.0,4.5,0.22356,0
28,14,6,2,8,0.4286,0.3333,2,16.4,0,2.6,9,0.098,0.5333333333333333,0.25806451612903225,2.94,0.6666666666666666,3.0,0.6666666666666666,2.6666666666666665,0.5333333333333333,0.0,3.0,0.2548,0
28,22,8,6,15,0.3636,0.75,6,23.31,577000,4.1,9,0.2026,0.6521739130434783,0.2692307692307692,10.3326,0.8571428571428571,5.1,0.8571428571428571,2.142857142857143,0.6086956521739131,64111.11111111111,1.2857142857142858,0.83066,1
28,7,5,3,5,0.7143,0.6,2,17.66,197000,4.0,9,0.0686,0.625,0.38095238095238093,1.3719999999999999,0.5,2.0,1.0,1.25,1.0,32833.333333333336,3.0,0.2744,0
60,13,5,2,4,0.3846,0.4,1,25.4,9997000,4.0,2,0.5745,0.2857142857142857,0.28,13.788,0.3333333333333333,8.0,1.0,1.3333333333333333,0.5,1666166.6666666667,1.0,2.298,0
60,8,6,3,0,0.75,0.5,5,7.07,12113000,4.0,2,0.4255,0.0,0.5,7.233499999999999,1.25,5.666666666666667,0.5,0.0,1.0,1730428.5714285714,0.3333333333333333,1.702,0
30,5,3,1,4,0.6,0.3333,2,0.64,0,4.0,6,0.0707,0.6666666666666666,0.2857142857142857,0.9191,1.0,1.8571428571428572,0.3333333333333333,2.0,0.6666666666666666,0.0,2.0,0.2828,0
30,3,1,0,0,0.3333,0.0,2,8.18,99000,4.0,6,0.0272,0.0,0.2,0.1088,2.0,0.5714285714285714,0.0,0.0,0.25,49500.0,2.0,0.1088,0
30,20,12,5,18,0.6,0.4167,10,17.12,287000,4.0,6,0.3587,0.8571428571428571,0.30357142857142855,19.7285,1.6666666666666667,7.857142857142857,0.45454545454545453,3.0,0.8095238095238095,22076.923076923078,0.5454545454545454,1.4348,1
30,17,10,3,6,0.5882,0.3,8,6.39,10295000,3.6,6,0.2228,0.3333333333333333,0.35135135135135137,8.0208,2.0,5.142857142857143,0.3333333333333333,1.5,0.7222222222222222,935909.0909090909,0.6666666666666666,0.80208,1
30,16,9,2,2,0.5625,0.2222,5,4.89,3130000,4.3,6,0.1685,0.11764705882352941,0.36666666666666664,4.886500000000001,1.6666666666666667,4.142857142857143,0.3333333333333333,0.6666666666666666,0.6470588235294118,313000.0,1.0,0.72455,0
30,11,4,2,7,0.3636,0.5,8,6.04,8861000,4.1,6,0.1522,0.5833333333333334,0.24,3.6528,2.6666666666666665,3.4285714285714284,0.2222222222222222,2.3333333333333335,0.5,1772200.0,0.6666666666666666,0.6240199999999999,0
24,16,8,4,8,0.5,0.5,5,10.97,50000,2.9,4,0.2189,0.47058823529411764,0.32432432432432434,7.880400000000001,1.0,7.2,0.6666666666666666,1.6,0.7058823529411765,5555.555555555556,0.6666666666666666,0.63481,0
24,44,16,6,7,0.3636,0.375,11,16.99,6741000,2.9,4,0.4675,0.15555555555555556,0.2972972972972973,34.127500000000005,1.5714285714285714,14.6,0.5,1.0,0.4888888888888889,396529.4117647059,0.3333333333333333,1.35575,1
24,6,3,3,1,0.5,1.0,2,37.23,1687000,4.8,4,0.0947,0.14285714285714285,0.42857142857142855,1.2311,0.5,2.6,1.0,0.25,0.8571428571428571,421750.0,1.3333333333333333,0.45456,0
24,14,11,7,4,0.7857,0.6364,1,5.71,128000,4.4,4,0.2189,0.26666666666666666,0.4864864864864865,7.880400000000001,0.125,7.2,3.5,0.5,1.2,10666.666666666666,2.0,0.9631600000000001,0
32,6,2,2,2,0.3333,1.0,5,12.12,1044000,4.0,6,0.0605,0.2857142857142857,0.3076923076923077,0.726,1.6666666666666667,1.7142857142857142,0.3333333333333333,0.6666666666666666,0.5714285714285714,348000.0,1.0,0.242,0
32,13,6,3,1,0.4615,0.5,4,25.43,440000,4.0,6,0.1209,0.07142857142857142,0.375,2.7807,1.0,3.2857142857142856,0.6,0.25,0.6428571428571429,62857.142857142855,1.2,0.4836,0
32,18,8,7,6,0.4444,0.875,3,6.48,201000,3.8,6,0.1953,0.3157894736842105,0.375,7.6167,0.375,5.571428571428571,1.75,0.75,0.7894736842105263,22333.333333333332,1.5,0.74214,0
32,8,3,4,1,0.375,1.3333,4,3.48,14603000,3.1,6,0.0837,0.1111111111111111,0.4117647058823529,1.3392,0.8,2.2857142857142856,0.8,0.2,0.7777777777777778,3650750.0,1.2,0.25947,0
32,5,3,3,0,0.6,1.0,5,5.0,80000,4.0,6,0.0558,0.0,0.5,0.6138,1.25,1.5714285714285714,0.5,0.0,1.0,20000.0,1.0,0.2232,0
32,42,34,18,8,0.8095,0.5294,6,24.08,4550000,4.0,6,0.4837,0.18604651162790697,0.5048543689320388,49.3374,0.3157894736842105,14.571428571428571,2.5714285714285716,0.42105263157894735,1.2093023255813953,130000.0,0.8571428571428571,1.9348,0
24,23,15,10,18,0.6522,0.6667,4,14.6,2245000,4.8,15,0.107,0.75,0.373134328358209,7.062,0.36363636363636365,4.125,2.0,1.6363636363636365,1.0416666666666667,140312.5,3.0,0.5136,0
24,31,20,9,7,0.6452,0.45,14,6.4,445000,4.2,15,0.1085,0.21875,0.4264705882352941,7.2695,1.4,4.1875,0.6,0.7,0.90625,21190.47619047619,1.0,0.4557,0
24,12,9,3,2,0.75,0.3333,5,9.26,186000,4.2,15,0.0419,0.15384615384615385,0.4444444444444444,1.0894,1.25,1.625,0.5,0.5,0.9230769230769231,18600.0,2.5,0.17598,0
24,23,18,12,11,0.7826,0.6667,13,7.65,201000,3.4,15,0.1054,0.4583333333333333,0.46153846153846156,6.7456,1.0,4.0,0.8571428571428571,0.8461538461538461,1.25,10578.947368421053,1.0714285714285714,0.35835999999999996,0
24,7,3,1,3,0.4286,0.3333,5,0.37,36080000,4.9,15,0.0264,0.375,0.26666666666666666,0.3696,2.5,0.875,0.16666666666666666,1.5,0.5,9020000.0,2.5,0.12936,0
24,2,1,0,0,0.5,0.0,2,7.01,1144000,4.5,15,0.0062,0.0,0.25,0.0186,2.0,0.1875,0.0,0.0,0.3333333333333333,572000.0,5.0,0.027899999999999998,0
24,7,2,1,0,0.2857,0.5,1,9.7,533000,3.9,15,0.0171,0.0,0.2727272727272727,0.171,0.5,0.625,0.5,0.0,0.375,177666.66666666666,7.5,0.06669,0
24,18,12,8,5,0.6667,0.6667,1,12.33,719000,3.0,15,0.0713,0.2631578947368421,0.45454545454545453,3.0659,0.1111111111111111,2.6875,4.0,0.5555555555555556,1.0526315789473684,55307.692307692305,7.5,0.2139,0
24,15,6,4,9,0.4,0.6667,8,16.96,3593000,3.5,15,0.0636,0.5625,0.2857142857142857,2.1624000000000003,1.6,2.125,0.4444444444444444,1.8,0.625,513285.71428571426,1.6666666666666667,0.22260000000000002,1
24,15,12,3,9,0.8,0.25,5,7.91,698000,3.4,15,0.0698,0.5625,0.375,2.7222,1.25,2.4375,0.5,2.25,0.9375,53692.307692307695,2.5,0.23732,1
24,4,2,1,6,0.5,0.5,1,1.96,521000,5.0,15,0.031,1.2,0.21428571428571427,0.403,0.5,0.8125,0.5,3.0,0.6,173666.66666666666,7.5,0.155,1
24,17,7,4,8,0.4118,0.5714,2,23.37,3511000,4.3,15,0.0605,0.4444444444444444,0.2972972972972973,2.178,0.4,2.25,1.3333333333333333,1.6,0.6111111111111112,438875.0,5.0,0.26015,0
24,7,5,4,2,0.7143,0.8,3,20.99,0,3.5,15,0.0279,0.25,0.47368421052631576,0.5022,0.6,1.125,1.0,0.4,1.125,0.0,3.75,0.09765,0
24,27,10,2,18,0.3704,0.2,4,5.38,9313000,3.9,15,0.0977,0.6428571428571429,0.20689655172413793,5.568899999999999,1.3333333333333333,3.5625,0.4,6.0,0.42857142857142855,846636.3636363636,3.0,0.38103,1
24,40,25,10,20,0.625,0.4,6,8.3,7019000,4.7,15,0.1659,0.4878048780487805,0.3645833333333333,15.760499999999999,0.5454545454545454,5.9375,1.4285714285714286,1.8181818181818181,0.8536585365853658,269961.53846153844,2.142857142857143,0.77973,1
37,4,2,1,0,0.5,0.5,2,27.95,4802000,4.1,4,0.0769,0.0,0.375,0.5383,1.0,1.4,0.3333333333333333,0.0,0.6,1600666.6666666667,1.3333333333333333,0.31528999999999996,0
37,7,5,2,5,0.7143,0.4,4,15.26,4046000,4.2,4,0.1615,0.625,0.35,3.0685000000000002,1.3333333333333333,3.8,0.4,1.6666666666666667,0.875,674333.3333333334,0.8,0.6783,0
37,5,2,0,2,0.4,0.0,3,27.13,2134000,4.2,4,0.0923,0.3333333333333333,0.2,0.8307,3.0,1.8,0.0,2.0,0.3333333333333333,711333.3333333334,1.0,0.38766,0
37,33,27,6,16,0.8182,0.2222,9,10.32,303000,4.0,4,0.6692,0.47058823529411764,0.39759036144578314,54.8744,1.2857142857142858,16.4,0.6,2.2857142857142856,0.9705882352941176,10821.42857142857,0.4,2.6768,1
18,6,3,4,2,0.5,1.3333,2,15.11,33000,4.6,2,0.3778,0.2857142857142857,0.4375,5.667000000000001,0.4,5.0,1.3333333333333333,0.4,1.0,8250.0,0.6666666666666666,1.7378799999999999,0
18,10,5,4,7,0.5,0.8,7,0.65,57925000,4.0,2,0.6222,0.6363636363636364,0.3333333333333333,16.1772,1.4,8.666666666666666,0.5,1.4,0.8181818181818182,9654166.666666666,0.25,2.4888,0
45,3,1,2,5,0.3333,2.0,4,11.77,0,4.0,1,1.0,1.25,0.25,11.0,1.3333333333333333,5.5,0.4,1.6666666666666667,0.75,0.0,0.2,4.0,0
20,4,2,4,1,0.5,2.0,6,11.64,0,4.8,8,0.078,0.2,0.5,0.858,1.2,1.2222222222222223,0.5714285714285714,0.2,1.2,0.0,1.1428571428571428,0.3744,0
20,10,5,3,1,0.5,0.6,8,17.32,466000,4.7,8,0.1702,0.09090909090909091,0.4,3.2338,2.0,2.111111111111111,0.3333333333333333,0.25,0.7272727272727273,77666.66666666667,0.8888888888888888,0.79994,1
20,6,4,2,6,0.6667,0.5,2,15.5,5904000,4.8,8,0.156,0.8571428571428571,0.3157894736842105,2.808,0.6666666666666666,2.0,0.6666666666666666,2.0,0.8571428571428571,1180800.0,2.6666666666666665,0.7488,0
20,13,7,3,15,0.5385,0.4286,3,14.35,6182000,4.2,8,0.2979,1.0714285714285714,0.2564102564102564,11.3202,0.75,4.222222222222222,0.75,3.75,0.7142857142857143,772750.0,2.0,1.25118,0
20,1,0,2,3,0.0,0.0,5,11.1,197000,3.3,8,0.0567,1.5,0.2857142857142857,0.3402,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.0,1.0,197000.0,1.3333333333333333,0.18711,0
20,6,4,4,8,0.6667,1.0,3,9.5,0,4.0,8,0.156,1.1428571428571428,0.34782608695652173,3.432,0.6,2.4444444444444446,1.0,1.6,1.1428571428571428,0.0,2.0,0.624,0
20,1,0,2,0,0.0,0.0,4,15.59,6400000,4.0,8,0.0355,0.0,0.5,0.10649999999999998,1.3333333333333333,0.3333333333333333,0.4,0.0,1.0,6400000.0,1.6,0.142,0
20,1,0,0,3,0.0,0.0,4,4.16,122000,4.0,8,0.0496,1.5,0.0,0.1984,4.0,0.4444444444444444,0.0,3.0,0.0,122000.0,1.6,0.1984,0
64,8,4,2,4,0.5,0.5,1,34.29,1923000,4.0,9,0.0455,0.4444444444444444,0.3157894736842105,0.819,0.3333333333333333,1.8,1.0,1.3333333333333333,0.6666666666666666,384600.0,4.5,0.182,0
64,15,5,2,5,0.3333,0.4,6,20.92,565000,3.6,9,0.075,0.3125,0.25,2.025,2.0,2.7,0.2857142857142857,1.6666666666666667,0.4375,94166.66666666667,1.2857142857142858,0.27,1
64,33,25,9,19,0.7576,0.36,7,5.17,1797000,4.5,9,0.2227,0.5588235294117647,0.39080459770114945,19.1522,0.7,8.6,1.125,1.9,1.0,69115.38461538461,1.125,1.00215,1
64,4,1,2,1,0.25,2.0,4,12.84,115000,4.3,9,0.0227,0.2,0.3333333333333333,0.1816,1.3333333333333333,0.8,0.4,0.3333333333333333,0.6,57500.0,1.8,0.09761,0
64,6,2,1,9,0.3333,0.5,3,24.8,255000,4.9,9,0.0432,1.2857142857142858,0.15789473684210525,0.7776000000000001,1.5,1.8,0.25,4.5,0.42857142857142855,85000.0,2.25,0.21168000000000003,0
64,9,7,5,7,0.7778,0.7143,6,16.32,1203000,3.9,9,0.0682,0.7,0.41379310344827586,1.9096,1.0,2.8,0.7142857142857143,1.1666666666666667,1.2,150375.0,1.2857142857142858,0.26598,0
64,43,35,24,8,0.814,0.6857,14,9.68,15865000,4.0,9,0.2705,0.18181818181818182,0.5315315315315315,29.755000000000003,0.56,11.0,1.6,0.32,1.3409090909090908,440694.44444444444,0.6,1.082,1
64,31,20,10,19,0.6452,0.5,6,8.69,2785000,4.1,9,0.1955,0.59375,0.37037037037037035,15.64,0.5454545454545454,8.0,1.4285714285714286,1.7272727272727273,0.9375,132619.04761904763,1.2857142857142858,0.80155,1
64,8,3,4,5,0.375,1.3333,3,14.82,482000,4.0,9,0.0568,0.5555555555555556,0.3333333333333333,1.1360000000000001,0.6,2.0,1.0,1.0,0.7777777777777778,120500.0,2.25,0.2272,1
18,5,2,0,4,0.4,0.0,1,3.89,274000,4.3,11,0.0522,0.6666666666666666,0.16666666666666666,0.5742,1.0,0.9166666666666666,0.0,4.0,0.3333333333333333,91333.33333333333,5.5,0.22446,0
18,5,2,1,0,0.4,0.5,4,12.02,9091000,4.0,11,0.0361,0.0,0.3333333333333333,0.2888,2.0,0.6666666666666666,0.2,0.0,0.5,3030333.3333333335,2.2,0.1444,0
18,7,2,0,3,0.2857,0.0,4,4.63,0,3.3,11,0.0482,0.375,0.15384615384615385,0.5784,4.0,1.0,0.0,3.0,0.25,0.0,2.2,0.15905999999999998,0
18,10,6,4,1,0.6,0.6667,8,20.95,2050000,2.4,11,0.1084,0.09090909090909091,0.45454545454545453,2.2763999999999998,1.6,1.75,0.4444444444444444,0.2,0.9090909090909091,292857.14285714284,1.2222222222222223,0.26016,1
18,2,0,3,0,0.0,0.0,2,16.92,821000,4.0,11,0.0321,0.0,0.5,0.16049999999999998,0.5,0.4166666666666667,1.0,0.0,1.0,821000.0,3.6666666666666665,0.1284,0
18,5,2,2,6,0.4,1.0,5,30.67,1085000,4.0,11,0.0643,1.0,0.25,0.9644999999999999,1.6666666666666667,1.25,0.3333333333333333,2.0,0.6666666666666666,361666.6666666667,1.8333333333333333,0.2572,0
18,40,21,16,17,0.525,0.7619,7,15.52,712000,3.8,11,0.3855,0.4146341463414634,0.3894736842105263,36.237,0.4117647058823529,7.833333333333333,2.0,1.0,0.9024390243902439,32363.636363636364,1.375,1.4648999999999999,0
18,5,2,4,1,0.4,2.0,5,12.27,157000,3.6,11,0.0522,0.16666666666666666,0.46153846153846156,0.6264000000000001,1.0,1.0,0.6666666666666666,0.2,1.0,52333.333333333336,1.8333333333333333,0.18792,0
18,1,0,1,2,0.0,0.0,2,8.11,3059000,4.0,11,0.0281,1.0,0.2,0.1124,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,3059000.0,3.6666666666666665,0.1124,0
18,7,5,5,7,0.7143,1.0,4,9.0,120000,4.8,11,0.1124,0.875,0.4,2.6976,0.6666666666666666,2.0,1.0,1.1666666666666667,1.25,20000.0,2.2,0.53952,0
18,5,3,1,8,0.6,0.3333,5,6.06,1144000,4.0,11,0.0803,1.3333333333333333,0.2222222222222222,1.3651,2.5,1.4166666666666667,0.16666666666666666,4.0,0.6666666666666666,286000.0,1.8333333333333333,0.3212,0
31,15,5,4,4,0.3333,0.8,4,14.25,3329000,4.3,7,0.1483,0.25,0.3103448275862069,4.1524,0.8,3.5,0.8,0.8,0.5625,554833.3333333334,1.4,0.6376899999999999,1
31,24,11,5,12,0.4583,0.4545,11,15.11,741000,4.7,7,0.2585,0.48,0.3018867924528302,13.442,1.8333333333333333,6.5,0.4166666666666667,2.0,0.64,61750.0,0.5833333333333334,1.21495,1
31,14,6,5,2,0.4286,0.8333,8,0.78,5221000,4.8,7,0.1271,0.13333333333333333,0.39285714285714285,3.4316999999999998,1.3333333333333333,3.375,0.5555555555555556,0.3333333333333333,0.7333333333333333,745857.1428571428,0.7777777777777778,0.61008,0
31,5,2,2,5,0.4,1.0,7,6.76,4986000,4.3,7,0.0678,0.8333333333333334,0.26666666666666666,0.9492,2.3333333333333335,1.75,0.25,1.6666666666666667,0.6666666666666666,1662000.0,0.875,0.29153999999999997,0
31,11,6,4,4,0.5455,0.6667,8,2.57,54000,4.8,7,0.1314,0.3333333333333333,0.38461538461538464,3.2849999999999997,1.6,3.125,0.4444444444444444,0.8,0.8333333333333334,7714.285714285715,0.7777777777777778,0.63072,1
31,6,3,4,4,0.5,1.3333,1,16.73,3216000,4.6,7,0.0763,0.5714285714285714,0.3888888888888889,1.2971000000000001,0.2,2.125,2.0,0.8,1.0,804000.0,3.5,0.35098,0
31,18,8,5,9,0.4444,0.625,5,2.82,23834000,3.6,7,0.1907,0.47368421052631576,0.3170731707317073,7.628,0.8333333333333334,5.0,0.8333333333333334,1.5,0.6842105263157895,2648222.222222222,1.1666666666666667,0.68652,1
21,7,2,4,9,0.2857,2.0,5,10.09,702000,4.8,4,0.2396,1.125,0.2608695652173913,5.2712,1.0,4.4,0.6666666666666666,1.8,0.75,234000.0,0.6666666666666666,1.15008,0
21,12,5,3,4,0.4167,0.6,8,20.67,439000,4.2,4,0.3229,0.3076923076923077,0.32,7.749600000000001,2.0,4.8,0.3333333333333333,1.0,0.6153846153846154,73166.66666666667,0.4444444444444444,1.3561800000000002,1
21,10,7,7,6,0.7,1.0,6,6.74,7482000,4.0,4,0.3854,0.5454545454545454,0.45161290322580644,11.562000000000001,0.75,6.0,1.0,0.75,1.2727272727272727,935250.0,0.5714285714285714,1.5416,1
21,0,0,2,2,0.0,0.0,2,5.01,350000,4.8,4,0.0521,2.0,0.4,0.2084,0.6666666666666666,0.8,0.6666666666666666,0.6666666666666666,2.0,350000.0,1.3333333333333333,0.25007999999999997,0
43,17,9,4,4,0.5294,0.4444,5,3.85,7890000,4.5,13,0.0885,0.2222222222222222,0.37142857142857144,3.009,1.0,2.4285714285714284,0.6666666666666666,0.8,0.7222222222222222,789000.0,2.1666666666666665,0.39825,0
43,10,8,5,5,0.8,0.625,8,10.27,3097000,4.0,13,0.0737,0.45454545454545453,0.4482758620689655,2.0636,1.3333333333333333,2.0,0.5555555555555556,0.8333333333333334,1.1818181818181819,344111.1111111111,1.4444444444444444,0.2948,0
43,4,2,1,7,0.5,0.5,3,2.0,1835000,4.0,13,0.0467,1.4,0.2,0.6537999999999999,1.5,1.0,0.25,3.5,0.6,611666.6666666666,3.25,0.1868,1
43,11,6,3,8,0.5455,0.5,7,18.74,324000,4.0,13,0.0835,0.6666666666666666,0.3103448275862069,2.338,1.75,2.0,0.375,2.0,0.75,46285.71428571428,1.625,0.334,1
43,18,9,3,1,0.5,0.3333,1,16.59,473000,4.6,13,0.086,0.05263157894736842,0.375,2.666,0.25,2.2142857142857144,1.5,0.25,0.631578947368421,47300.0,6.5,0.39559999999999995,0
43,9,4,4,8,0.4444,1.0,4,20.57,0,3.9,13,0.0614,0.8,0.3076923076923077,1.5350000000000001,0.8,1.7857142857142858,0.8,1.6,0.8,0.0,2.6,0.23946,0
43,18,8,6,1,0.4444,0.75,7,29.15,777000,4.1,13,0.0934,0.05263157894736842,0.4117647058823529,3.0822,1.0,2.357142857142857,0.75,0.14285714285714285,0.7368421052631579,86333.33333333333,1.625,0.38293999999999995,1
43,6,4,2,0,0.6667,0.5,3,12.63,3731000,4.1,13,0.0344,0.0,0.46153846153846156,0.4128,1.0,0.8571428571428571,0.5,0.0,0.8571428571428571,746200.0,3.25,0.14104,0
43,22,14,7,4,0.6364,0.5,6,13.59,1694000,4.2,13,0.1204,0.17391304347826086,0.4375,5.658799999999999,0.75,3.357142857142857,1.0,0.5,0.9130434782608695,112933.33333333333,1.8571428571428572,0.50568,0
43,37,26,7,10,0.7027,0.2692,11,7.57,1583000,4.3,13,0.2015,0.2631578947368421,0.4074074074074074,16.12,1.375,5.714285714285714,0.5833333333333334,1.25,0.868421052631579,58629.62962962963,1.0833333333333333,0.86645,0
43,5,2,2,2,0.4,1.0,5,18.16,434000,4.0,13,0.0295,0.3333333333333333,0.3333333333333333,0.3245,1.6666666666666667,0.7857142857142857,0.3333333333333333,0.6666666666666666,0.6666666666666666,144666.66666666666,2.1666666666666665,0.118,0
43,2,1,1,2,0.5,1.0,5,9.28,163000,4.0,13,0.0172,0.6666666666666666,0.2857142857142857,0.1032,2.5,0.42857142857142855,0.16666666666666666,1.0,0.6666666666666666,81500.0,2.1666666666666665,0.0688,0
43,9,4,1,6,0.4444,0.25,1,9.1,980000,3.9,13,0.0639,0.6,0.23809523809523808,1.278,0.5,1.4285714285714286,0.5,3.0,0.5,196000.0,6.5,0.24921,1
31,30,19,10,13,0.6333,0.5263,14,13.9,574000,4.0,5,0.55,0.41935483870967744,0.3972602739726027,39.6,1.2727272727272727,12.0,0.6666666666666666,1.1818181818181819,0.9354838709677419,28700.0,0.3333333333333333,2.2,1
31,9,3,4,6,0.3333,1.3333,7,20.95,2281000,3.0,5,0.2071,0.6,0.30434782608695654,4.5562000000000005,1.4,3.6666666666666665,0.5,1.2,0.7,570250.0,0.625,0.6213,1
31,5,3,2,1,0.6,0.6667,5,5.55,88000,3.9,5,0.0929,0.16666666666666666,0.4166666666666667,1.0219,1.6666666666666667,1.8333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,22000.0,0.8333333333333334,0.36230999999999997,0
31,0,0,2,1,0.0,0.0,3,10.49,0,2.8,5,0.0214,1.0,0.5,0.0642,1.0,0.5,0.5,0.3333333333333333,2.0,0.0,1.25,0.059919999999999994,0
31,7,4,2,4,0.5714,0.5,8,10.51,689000,4.4,5,0.1286,0.5,0.3333333333333333,2.1862,2.6666666666666665,2.8333333333333335,0.2222222222222222,1.3333333333333333,0.75,137800.0,0.5555555555555556,0.56584,0
42,3,2,0,5,0.6667,0.0,2,7.57,1856000,4.7,1,1.0,1.25,0.18181818181818182,10.0,2.0,5.0,0.0,5.0,0.5,618666.6666666666,0.3333333333333333,4.7,0
18,12,8,5,6,0.6667,0.625,6,9.78,160000,4.3,5,0.1584,0.46153846153846156,0.40625,4.9104,1.0,5.166666666666667,0.7142857142857143,1.0,1.0,17777.777777777777,0.7142857142857143,0.6811200000000001,0
