age,total_view,total_click,total_cart,total_wishlist,click_through_rate,cart_rate,unique_brands,avg_discount,avg_purchase_value,avg_rating,user_total_categories,category_share,repurchase
45,15,9,6,2,0.6,0.6667,1,24.99,272000,4.3,7,0.2452,1
45,12,7,2,2,0.5833,0.2857,7,16.49,1535000,4.0,7,0.1613,0
45,1,0,1,3,0.0,0.0,1,24.27,1347000,4.3,7,0.0452,0
45,6,5,2,4,0.8333,0.4,4,20.7,10576000,4.3,7,0.1226,0
45,5,3,3,3,0.6,1.0,1,13.57,8584000,3.9,7,0.1097,0
45,3,2,1,4,0.6667,0.5,3,2.58,53764000,3.7,7,0.0839,0
45,11,6,5,7,0.5455,0.8333,1,12.44,36000,4.0,7,0.2323,1
61,7,4,3,8,0.5714,0.75,5,13.96,696000,4.5,5,0.1757,0
61,0,0,2,4,0.0,0.0,2,28.03,147000,3.1,5,0.0473,0
61,30,17,9,16,0.5667,0.5294,7,12.45,6746000,3.3,5,0.5203,1
61,1,0,1,5,0.0,0.0,4,6.24,1232000,4.0,5,0.0676,0
61,9,5,4,3,0.5556,0.8,6,11.16,15338000,4.1,5,0.1892,1
23,17,7,4,7,0.4118,0.5714,11,4.88,4985000,3.9,4,0.3089,0
23,4,2,0,1,0.5,0.0,4,12.57,5508000,3.5,4,0.0813,0
23,16,5,4,4,0.3125,0.8,6,13.28,0,3.8,4,0.2358,0
23,19,10,4,8,0.5263,0.4,6,4.77,784000,4.0,4,0.374,1
30,7,5,1,5,0.7143,0.2,5,21.47,5790000,4.0,3,0.2561,0
30,16,13,6,5,0.8125,0.4615,6,27.77,6947000,3.9,3,0.561,1
30,6,2,3,2,0.3333,1.5,2,8.02,1289000,3.6,3,0.1829,0
45,7,2,1,6,0.2857,0.5,6,9.25,6473000,4.0,7,0.0853,1
45,17,8,5,9,0.4706,0.625,7,4.33,169000,4.5,7,0.1589,0
45,20,11,7,18,0.55,0.6364,9,3.99,973000,4.7,7,0.2558,1
45,35,19,14,13,0.5429,0.7368,10,1.52,3194000,4.4,7,0.3488,1
45,4,2,2,0,0.5,1.0,5,14.88,3010000,4.9,7,0.0349,0
45,0,0,3,5,0.0,0.0,1,8.08,564000,4.0,7,0.0426,0
45,6,2,1,3,0.3333,0.5,1,2.62,10188000,4.5,7,0.0736,1
22,2,1,1,3,0.5,1.0,3,20.38,429000,3.8,1,1.0,0
48,4,3,4,2,0.75,1.3333,7,20.47,4013000,3.3,5,0.0808,0
48,24,13,7,15,0.5417,0.5385,3,24.49,425000,3.7,5,0.3586,1
48,14,11,5,3,0.7857,0.4545,5,16.81,2022000,4.8,5,0.1818,0
48,4,2,1,5,0.5,0.5,2,9.19,613000,4.0,5,0.0657,0
48,29,13,5,9,0.4483,0.3846,4,7.84,2836000,2.3,5,0.3131,1
38,8,3,1,1,0.375,0.3333,7,16.91,4088000,4.9,4,0.2899,1
38,6,3,1,4,0.5,0.3333,3,17.08,1466000,4.4,4,0.2319,0
38,3,2,3,4,0.6667,1.5,4,4.01,2144000,4.4,4,0.2029,0
38,5,3,1,5,0.6,0.3333,3,14.35,837000,4.0,4,0.2754,1
34,17,9,5,1,0.5294,0.5556,6,9.51,627000,2.8,13,0.0564,0
34,5,3,1,4,0.6,0.3333,4,3.39,2369000,4.0,13,0.0239,0
34,29,22,4,10,0.7586,0.1818,14,3.32,864000,4.2,13,0.1316,1
34,8,3,0,4,0.375,0.0,3,11.93,184000,4.6,13,0.0342,1
34,36,14,9,4,0.3889,0.6429,8,24.12,439000,3.2,13,0.1145,0
34,5,3,3,4,0.6,1.0,3,18.44,0,4.0,13,0.0256,0
34,5,4,4,4,0.8,1.0,5,1.13,185000,4.5,13,0.0359,0
34,42,25,14,11,0.5952,0.56,4,9.46,4484000,4.0,13,0.1692,1
34,16,10,6,5,0.625,0.6,3,10.18,4160000,2.7,13,0.0752,1
34,2,0,3,4,0.0,0.0,2,11.96,3310000,4.3,13,0.0171,0
34,8,2,1,3,0.25,0.5,5,43.25,1204000,4.6,13,0.0291,0
34,31,18,10,16,0.5806,0.5556,4,5.06,481000,4.7,13,0.1419,1
34,35,22,8,18,0.6286,0.3636,10,6.14,4733000,4.7,13,0.1453,0
28,11,8,4,1,0.7273,0.5,8,21.9,4081000,4.0,6,0.1136,0
28,8,4,5,1,0.5,1.25,3,13.18,4077000,4.0,6,0.0909,0
28,1,0,1,1,0.0,0.0,3,21.53,263000,3.5,6,0.0182,0
28,33,15,9,7,0.4545,0.6,8,3.46,73000,4.0,6,0.3273,1
28,38,21,12,15,0.5526,0.5714,3,9.17,818000,4.0,6,0.4227,1
28,0,0,3,3,0.0,0.0,1,6.09,0,4.0,6,0.0273,0
20,34,15,10,10,0.4412,0.6667,8,6.25,8758000,3.9,8,0.2721,1
20,18,8,7,15,0.4444,0.875,5,1.8,2031000,2.2,8,0.1701,0
20,22,8,7,13,0.3636,0.875,10,11.9,982000,4.4,8,0.2109,1
20,6,4,2,1,0.6667,0.5,1,20.78,4021000,4.0,8,0.0646,1
20,6,4,1,3,0.6667,0.25,1,21.9,2106000,3.7,8,0.0544,0
20,16,7,5,8,0.4375,0.7143,1,8.53,1821000,2.7,8,0.1361,0
20,8,6,6,5,0.75,1.0,5,39.82,0,4.0,8,0.085,0
20,0,0,0,0,0.0,0.0,1,7.47,2155000,4.4,8,0.0068,0
39,8,6,3,2,0.75,0.5,3,11.43,6704000,4.0,9,0.0794,0
39,29,11,3,11,0.3793,0.2727,7,3.37,62000,4.3,9,0.2619,1
39,1,0,2,0,0.0,0.0,2,24.44,225000,4.0,9,0.0198,0
39,20,15,10,5,0.75,0.6667,3,10.74,788000,4.0,9,0.2262,1
39,13,7,4,19,0.5385,0.5714,9,11.72,768000,4.0,9,0.1825,0
39,8,5,4,0,0.625,0.8,3,11.32,0,4.0,9,0.0675,0
39,4,1,0,7,0.25,0.0,3,21.99,253000,4.0,9,0.0714,1
39,6,3,1,0,0.5,0.3333,4,21.38,854000,4.7,9,0.0476,0
39,3,2,3,1,0.6667,1.5,4,18.44,1086000,4.7,9,0.0437,0
21,5,3,3,0,0.6,1.0,5,15.64,0,3.4,10,0.0245,0
21,4,1,1,4,0.25,1.0,3,12.89,971000,4.0,10,0.029,0
21,15,8,5,6,0.5333,0.625,2,17.52,2032000,4.0,10,0.0824,0
21,41,32,8,10,0.7805,0.25,5,12.55,658000,4.8,10,0.2227,1
21,2,1,0,3,0.5,0.0,4,6.38,0,4.0,10,0.0134,0
21,43,15,5,20,0.3488,0.3333,7,15.05,711000,4.6,10,0.1915,0
21,27,22,15,11,0.8148,0.6818,4,17.38,5926000,4.0,10,0.1804,1
21,21,12,3,19,0.5714,0.25,7,5.76,14245000,4.0,10,0.1425,1
21,13,7,4,3,0.5385,0.5714,7,9.66,311000,4.1,10,0.0757,1
21,6,4,3,2,0.6667,0.75,4,4.34,7324000,4.0,10,0.0379,0
27,16,13,8,4,0.8125,0.6154,7,14.13,243000,4.4,9,0.1082,0
27,8,4,4,1,0.5,1.0,5,14.52,941000,4.0,9,0.0464,0
27,8,6,4,4,0.75,0.6667,3,5.03,1767000,4.0,9,0.0644,0
27,17,6,3,3,0.3529,0.5,5,21.76,562000,4.6,9,0.0825,0
27,43,17,7,9,0.3953,0.4118,10,4.24,10615000,4.6,9,0.201,0
27,35,20,9,17,0.5714,0.45,4,12.38,1008000,2.7,9,0.2139,0
27,26,10,6,8,0.3846,0.6,10,9.17,653000,4.9,9,0.1521,1
27,5,2,1,3,0.4,0.5,5,10.05,3729000,4.0,9,0.0335,0
27,14,7,5,5,0.5,0.7143,2,11.06,2200000,2.9,9,0.0979,1
23,10,4,3,4,0.4,0.75,4,24.96,223000,4.7,2,0.1633,0
23,43,34,16,20,0.7907,0.4706,6,9.69,16952000,4.8,2,0.8367,1
18,0,0,3,5,0.0,0.0,4,13.21,0,4.9,13,0.0275,0
18,8,5,5,2,0.625,1.0,1,8.99,285000,4.5,13,0.0756,0
18,2,1,3,2,0.5,3.0,5,0.52,0,4.5,13,0.0275,0
18,7,3,3,2,0.4286,1.0,4,9.96,1298000,3.2,13,0.055,0
18,17,13,4,7,0.7647,0.3077,8,21.38,8417000,4.2,13,0.1787,1
18,3,2,0,0,0.6667,0.0,3,35.3,270000,4.0,13,0.0275,0
18,3,1,0,3,0.3333,0.0,5,12.82,479000,4.6,13,0.0344,0
18,6,2,3,2,0.3333,1.5,1,9.79,1594000,4.0,13,0.0515,0
18,8,6,6,3,0.75,1.0,3,14.83,0,4.0,13,0.079,0
18,5,4,2,1,0.8,0.5,3,19.9,7201000,4.0,13,0.0481,0
18,4,3,3,1,0.75,1.0,2,4.24,0,4.0,13,0.0378,0
18,7,3,4,4,0.4286,1.3333,3,21.98,173000,4.0,13,0.0825,1
18,34,15,6,16,0.4412,0.4,11,5.41,163000,4.3,13,0.2749,1
31,15,9,4,7,0.6,0.4444,4,4.49,0,4.5,3,0.614,0
31,8,2,1,6,0.25,0.5,4,6.88,0,4.0,3,0.2982,0
31,0,0,1,2,0.0,0.0,5,7.21,519000,4.0,3,0.0877,0
43,5,3,1,4,0.6,0.3333,2,4.38,372000,3.8,7,0.1032,0
43,1,0,3,5,0.0,0.0,5,1.99,161000,2.6,7,0.0774,0
43,1,0,0,4,0.0,0.0,2,7.52,4700000,4.0,7,0.0387,0
43,4,2,1,3,0.5,0.5,3,6.33,2008000,4.0,7,0.0839,0
43,2,1,1,5,0.5,1.0,1,15.88,1304000,2.9,7,0.071,0
43,41,24,7,15,0.5854,0.2917,11,4.08,4945000,4.1,7,0.5742,0
43,4,2,0,2,0.5,0.0,5,21.92,0,4.0,7,0.0516,0
19,13,6,3,10,0.4615,0.5,12,24.42,820000,4.8,3,0.5714,0
19,7,2,3,0,0.2857,1.5,3,3.59,622000,4.5,3,0.2381,0
19,5,1,1,2,0.2,1.0,5,5.83,12409000,4.4,3,0.1905,0
20,14,5,1,5,0.3571,0.2,4,15.32,28000,3.9,1,1.0,0
28,7,5,4,2,0.7143,0.8,4,13.56,0,2.4,5,0.1475,0
28,12,8,1,7,0.6667,0.125,5,3.34,950000,3.8,5,0.2541,0
28,13,8,5,5,0.6154,0.625,2,12.58,3158000,4.5,5,0.3115,1
28,8,4,3,2,0.5,0.75,5,6.22,241000,4.0,5,0.1721,0
28,7,3,2,2,0.4286,0.6667,1,5.37,0,4.0,5,0.1148,0
35,0,0,2,3,0.0,0.0,2,10.38,695000,4.0,5,0.0288,0
35,15,11,7,2,0.7333,0.6364,2,5.99,13600000,3.7,5,0.1439,1
35,12,6,5,3,0.5,0.8333,8,10.79,6275000,2.3,5,0.1187,1
35,35,27,13,19,0.7714,0.4815,10,18.45,316000,4.3,5,0.3489,0
35,45,29,8,12,0.6444,0.2759,13,14.97,6034000,3.9,5,0.3597,1
21,0,0,2,1,0.0,0.0,2,9.2,0,4.1,3,0.0297,0
21,34,13,8,5,0.3824,0.6154,13,1.02,13961000,4.0,3,0.7129,1
21,6,2,3,9,0.3333,1.5,6,7.33,8898000,4.0,3,0.2574,1
24,12,6,1,9,0.5,0.1667,8,11.22,10982000,4.5,5,0.2946,1
24,15,7,4,4,0.4667,0.5714,7,12.4,9537000,3.9,5,0.3036,0
24,4,1,2,5,0.25,2.0,4,10.26,2505000,4.2,5,0.1161,0
24,4,1,3,4,0.25,3.0,3,25.19,237000,4.0,5,0.125,0
24,6,3,2,2,0.5,0.6667,2,17.19,1388000,4.7,5,0.1607,1
19,37,19,12,19,0.5135,0.6316,13,5.77,8883000,4.9,9,0.264,1
19,5,2,3,2,0.4,1.5,5,7.35,566000,3.6,9,0.0421,0
19,24,12,8,10,0.5,0.6667,10,1.21,35000,4.2,9,0.1573,0
19,12,6,4,2,0.5,0.6667,3,9.64,4346000,2.0,9,0.0815,1
19,7,2,1,4,0.2857,0.5,5,3.25,351000,3.7,9,0.0449,0
19,7,4,3,5,0.5714,0.75,3,24.69,0,4.8,9,0.0534,0
19,7,2,1,4,0.2857,0.5,1,6.94,28325000,4.0,9,0.0478,0
19,4,2,0,7,0.5,0.0,2,11.88,247000,4.2,9,0.0506,1
19,41,24,15,4,0.5854,0.625,7,12.59,2261000,4.3,9,0.2584,1
19,12,8,5,2,0.6667,0.625,3,8.94,0,4.0,5,0.1216,0
19,30,15,9,9,0.5,0.6,12,1.6,51000,4.3,5,0.3018,0
19,12,7,5,4,0.5833,0.7143,5,9.54,2676000,4.7,5,0.1486,1
19,2,1,1,3,0.5,1.0,1,3.53,1751000,4.0,5,0.045,0
19,28,23,13,13,0.8214,0.5652,4,7.29,1642000,4.3,5,0.3829,1
59,40,29,17,7,0.725,0.5862,9,1.51,91000,4.0,2,0.9533,1
59,0,0,0,5,0.0,0.0,3,8.44,0,3.3,2,0.0467,0
51,21,13,3,4,0.619,0.2308,9,8.49,3092000,4.0,1,1.0,1
44,31,10,6,16,0.3226,0.6,8,3.76,7616000,3.8,1,1.0,0
20,3,2,1,4,0.6667,0.5,4,10.39,433000,3.2,8,0.0514,0
20,6,4,1,4,0.6667,0.25,3,10.6,0,4.2,8,0.0701,0
20,16,12,6,17,0.75,0.5,12,24.48,3291000,3.7,8,0.2664,1
20,18,10,6,3,0.5556,0.6,1,20.4,321000,4.0,8,0.1822,0
20,6,4,2,2,0.6667,0.5,2,3.25,15594000,3.2,8,0.0981,1
20,1,0,3,4,0.0,0.0,5,5.7,0,4.5,8,0.0374,0
20,6,4,4,2,0.6667,1.0,1,32.98,0,3.4,8,0.0748,0
20,18,11,8,7,0.6111,0.7273,1,9.71,422000,3.7,8,0.2196,0
62,18,7,5,3,0.3889,0.7143,3,3.91,364000,4.6,4,0.2467,0
62,1,0,1,0,0.0,0.0,2,9.77,1394000,3.8,4,0.0267,0
62,6,3,3,2,0.5,1.0,2,17.83,695000,4.2,4,0.1133,0
62,31,21,14,15,0.6774,0.6667,6,16.35,7809000,3.9,4,0.6133,1
23,4,2,1,1,0.5,0.5,4,5.34,14190000,4.8,8,0.032,0
23,7,3,3,3,0.4286,1.0,4,10.48,1913000,5.0,8,0.0783,1
23,14,7,4,7,0.5,0.5714,5,32.04,754000,2.6,8,0.1174,0
23,12,4,3,3,0.3333,0.75,1,15.01,323000,4.0,8,0.089,0
23,9,5,5,4,0.5556,1.0,7,16.29,1368000,4.1,8,0.089,0
23,18,14,8,1,0.7778,0.5714,7,11.01,22007000,3.2,8,0.153,0
23,19,6,5,15,0.3158,0.8333,14,8.6,69000,3.2,8,0.1815,1
23,32,13,6,15,0.4062,0.4615,9,15.29,13345000,4.3,8,0.2598,1
18,4,1,2,0,0.25,2.0,3,0.64,8357000,4.1,4,0.1184,0
18,3,1,2,5,0.3333,2.0,5,7.97,139000,4.0,4,0.1579,0
18,12,4,4,3,0.3333,1.0,4,16.3,289000,4.0,4,0.3816,1
18,6,5,4,8,0.8333,0.8,4,17.98,164000,4.5,4,0.3421,0
28,2,1,2,4,0.5,2.0,1,11.48,1536000,4.3,11,0.0329,0
28,44,34,16,8,0.7727,0.4706,4,17.77,312000,4.9,11,0.3144,0
28,0,0,0,3,0.0,0.0,3,6.08,146000,4.0,11,0.018,0
28,6,2,4,1,0.3333,2.0,5,8.47,961000,4.8,11,0.0479,0
28,27,21,7,17,0.7778,0.3333,13,17.13,1550000,4.8,11,0.2425,1
28,13,8,2,1,0.6154,0.25,3,31.3,1469000,4.4,11,0.0898,1
28,5,2,4,0,0.4,2.0,5,12.17,847000,4.4,11,0.0389,0
28,5,1,2,4,0.2,2.0,5,13.74,3967000,4.0,11,0.0389,0
28,8,3,3,0,0.375,1.0,4,10.21,6265000,4.2,11,0.0509,0
28,2,1,2,4,0.5,2.0,4,12.45,2778000,3.8,11,0.0299,0
28,12,8,5,4,0.6667,0.625,5,0.72,63000,4.0,11,0.0958,0
18,12,7,4,5,0.5833,0.5714,5,0.16,6447000,4.2,9,0.1753,1
18,7,3,2,1,0.4286,0.6667,6,1.05,149000,3.6,9,0.0773,0
18,6,3,2,1,0.5,0.6667,2,10.0,1255000,3.4,9,0.0773,0
18,8,4,4,5,0.5,1.0,2,5.03,198000,4.6,9,0.134,1
18,14,11,3,1,0.7857,0.2727,2,16.36,3179000,5.0,9,0.1753,1
18,8,5,5,5,0.625,1.0,1,9.01,0,4.0,9,0.1186,0
18,5,3,0,3,0.6,0.0,7,41.37,2050000,3.8,9,0.0876,1
18,7,4,4,2,0.5714,1.0,2,9.38,469000,4.1,9,0.0928,0
18,7,2,3,0,0.2857,1.5,4,5.08,0,2.7,9,0.0619,0
29,8,6,1,1,0.75,0.1667,4,1.86,0,4.9,8,0.0769,0
29,4,2,1,7,0.5,0.5,5,6.33,118000,3.4,8,0.0769,0
29,29,10,4,12,0.3448,0.4,7,6.88,1063000,4.3,8,0.3173,1
29,10,5,5,4,0.5,1.0,2,13.24,471000,4.0,8,0.1298,0
29,6,3,4,4,0.5,1.3333,2,4.84,17353000,4.0,8,0.0913,0
29,2,1,2,4,0.5,2.0,1,13.41,10874000,4.0,8,0.0481,0
29,16,8,7,4,0.5,0.875,5,9.93,0,4.4,8,0.1683,0
29,8,3,2,5,0.375,0.6667,4,9.54,1125000,4.2,8,0.0913,0
47,6,4,0,5,0.6667,0.0,4,13.84,4276000,3.5,6,0.1667,1
47,12,6,3,1,0.5,0.5,5,10.39,2371000,4.0,6,0.1905,0
47,4,3,3,4,0.75,1.0,2,11.75,539000,4.6,6,0.127,0
47,7,4,2,1,0.5714,0.5,5,12.38,271000,3.7,6,0.119,0
47,3,1,2,0,0.3333,2.0,4,3.01,208000,2.5,6,0.0556,0
47,17,6,5,9,0.3529,0.8333,8,15.24,170000,4.0,6,0.3413,1
19,22,13,8,14,0.5909,0.6154,6,18.21,2033000,4.8,7,0.2025,1
19,20,15,4,20,0.75,0.2667,11,18.39,178000,4.0,7,0.2056,1
19,8,3,0,3,0.375,0.0,3,11.39,153000,4.0,7,0.0467,0
19,0,0,1,3,0.0,0.0,2,9.79,1822000,3.6,7,0.0187,0
19,43,15,9,13,0.3488,0.6,12,5.86,304000,4.2,7,0.2617,0
19,32,26,8,7,0.8125,0.3077,5,9.78,8330000,4.9,7,0.243,1
19,3,1,0,0,0.3333,0.0,3,44.36,397000,4.0,7,0.0218,0
39,19,15,8,6,0.7895,0.5333,6,15.92,1207000,3.4,8,0.2058,0
39,17,10,6,9,0.5882,0.6,2,6.53,225000,3.7,8,0.1893,0
39,4,1,3,3,0.25,3.0,3,13.8,2023000,4.0,8,0.0494,0
39,4,3,2,6,0.75,0.6667,4,7.45,48000,4.0,8,0.0741,0
39,16,5,5,1,0.3125,1.0,8,21.13,905000,4.0,8,0.1399,1
39,6,2,1,4,0.3333,0.5,8,1.31,642000,4.0,8,0.0576,0
39,6,3,1,1,0.5,0.3333,2,21.07,3491000,4.3,8,0.0576,0
39,21,9,6,15,0.4286,0.6667,7,5.77,4960000,2.9,8,0.2263,0
22,15,5,2,2,0.3333,0.4,6,23.19,0,4.0,6,0.1611,0
22,8,6,3,9,0.75,0.5,5,4.52,438000,4.0,6,0.2215,1
22,13,8,5,10,0.6154,0.625,5,5.03,6614000,3.3,6,0.2886,1
22,4,3,3,5,0.75,1.0,4,2.05,526000,3.4,6,0.1477,1
22,2,1,3,4,0.5,3.0,2,20.08,3774000,4.6,6,0.0805,0
22,6,3,3,3,0.5,1.0,4,23.14,0,4.9,6,0.1007,0
23,4,1,3,1,0.25,3.0,3,5.92,238000,4.0,15,0.0245,0
23,33,12,6,12,0.3636,0.5,9,4.0,7919000,4.0,15,0.174,1
23,23,17,9,20,0.7391,0.5294,13,4.2,49000,2.9,15,0.1936,1
23,12,8,6,8,0.6667,0.75,2,7.1,104000,4.4,15,0.0931,0
23,7,4,2,1,0.5714,0.5,7,28.9,364000,4.9,15,0.049,1
23,5,2,3,1,0.4,1.5,5,18.82,1054000,4.0,15,0.0294,0
23,14,6,5,3,0.4286,0.8333,2,3.32,2575000,3.3,15,0.0784,0
23,6,2,1,1,0.3333,0.5,1,16.79,6393000,3.1,15,0.0294,0
23,15,6,4,4,0.4,0.6667,2,6.16,190000,4.6,15,0.076,0
23,5,1,1,4,0.2,1.0,5,23.75,0,4.0,15,0.027,0
23,2,1,1,0,0.5,1.0,1,10.56,0,4.0,15,0.0098,0
23,6,3,1,2,0.5,0.3333,5,10.58,5257000,4.5,15,0.0368,0
23,7,4,3,7,0.5714,0.75,7,24.82,0,2.7,15,0.0515,0
23,7,5,4,1,0.7143,0.8,4,21.46,0,3.6,15,0.0417,0
23,17,8,3,4,0.4706,0.375,3,5.9,671000,3.5,15,0.0858,0
20,5,2,1,5,0.4,0.5,2,7.5,1420000,4.0,8,0.0511,0
20,13,10,4,8,0.7692,0.4,8,8.46,214000,4.0,8,0.1182,0
20,9,7,7,9,0.7778,1.0,7,9.72,5151000,4.0,8,0.1214,1
20,2,1,0,4,0.5,0.0,5,3.47,10145000,4.0,8,0.0288,0
20,28,15,10,8,0.5357,0.6667,11,13.14,327000,2.6,8,0.2077,0
20,10,6,2,8,0.6,0.3333,8,6.81,417000,4.0,8,0.1022,1
20,44,21,13,13,0.4773,0.619,14,20.76,458000,4.1,8,0.3067,1
20,8,4,3,2,0.5,0.75,2,24.37,169000,4.1,8,0.0639,0
29,10,6,3,8,0.6,0.5,2,15.84,1992000,3.3,14,0.046,1
29,8,5,4,5,0.625,0.8,1,8.14,540000,4.9,14,0.0348,0
29,3,2,3,1,0.6667,1.5,1,6.34,2168000,4.5,14,0.0167,0
29,12,5,2,2,0.4167,0.4,6,1.85,207000,2.8,14,0.0348,0
29,10,5,2,9,0.5,0.4,3,7.07,33295000,4.8,14,0.0404,0
29,38,29,20,17,0.7632,0.6897,13,8.05,308000,4.2,14,0.1588,1
29,21,15,9,17,0.7143,0.6,11,8.63,205000,3.6,14,0.1003,1
29,15,10,7,2,0.6667,0.7,4,11.4,0,2.9,14,0.0474,0
29,44,36,8,6,0.8182,0.2222,3,11.38,16378000,4.7,14,0.1351,0
29,4,3,1,1,0.75,0.3333,4,14.44,1866000,4.3,14,0.0167,0
29,4,1,3,4,0.25,3.0,3,16.42,600000,4.7,14,0.0195,0
29,41,33,19,12,0.8049,0.5758,4,41.12,273000,4.0,14,0.149,0
29,42,31,20,10,0.7381,0.6452,10,8.6,1370000,3.2,14,0.1476,0
29,17,6,3,6,0.3529,0.5,7,4.56,1254000,4.0,14,0.0529,1
28,4,2,2,7,0.5,1.0,8,5.82,841000,2.5,15,0.0328,0
28,33,23,9,18,0.697,0.3913,4,4.75,272000,4.4,15,0.1815,1
28,10,6,3,8,0.6,0.5,8,0.72,342000,4.0,15,0.0598,0
28,1,0,1,3,0.0,0.0,1,5.76,73000,4.0,15,0.0135,0
28,14,6,4,7,0.4286,0.6667,7,0.26,35160000,4.7,15,0.0714,1
28,4,1,1,2,0.25,1.0,4,14.63,536000,2.9,15,0.0193,0
28,13,8,6,9,0.6154,0.75,6,18.46,167000,2.9,15,0.0714,0
28,13,6,3,5,0.4615,0.5,6,7.78,106000,4.9,15,0.0579,0
28,45,27,9,18,0.6,0.3333,8,28.25,165000,4.0,15,0.2027,1
28,17,7,5,2,0.4118,0.7143,5,17.59,14949000,2.7,15,0.0676,0
28,1,0,1,2,0.0,0.0,2,7.57,0,5.0,15,0.0077,0
28,13,4,4,2,0.3077,1.0,8,7.64,0,4.7,15,0.0444,0
28,13,7,3,3,0.5385,0.4286,4,10.67,5568000,2.7,15,0.0521,0
28,7,4,0,5,0.5714,0.0,4,4.48,2459000,4.0,15,0.0328,0
28,17,13,7,6,0.7647,0.5385,3,6.68,1977000,4.4,15,0.0849,0
24,6,3,2,1,0.5,0.6667,5,7.99,247000,4.8,4,0.0798,0
24,5,3,2,3,0.6,0.6667,1,3.15,437000,3.0,4,0.092,0
24,38,22,13,5,0.5789,0.5909,5,2.78,7053000,3.3,4,0.5337,1
24,19,14,7,6,0.7368,0.5,9,15.42,49000,4.8,4,0.2945,0
27,17,8,3,9,0.4706,0.375,7,25.49,1462000,4.1,9,0.1287,0
27,7,4,1,1,0.5714,0.25,1,9.92,902000,4.1,9,0.0495,0
27,2,1,0,0,0.5,0.0,2,7.53,2386000,3.3,9,0.0198,0
27,33,20,12,14,0.6061,0.6,8,15.29,545000,3.2,9,0.2937,1
27,27,17,5,8,0.6296,0.2941,12,17.47,1884000,4.0,9,0.2178,1
27,15,9,6,4,0.6,0.6667,2,1.48,63069000,3.5,9,0.1155,0
27,7,4,1,2,0.5714,0.25,5,17.4,117000,3.9,9,0.0528,0
27,2,1,0,2,0.5,0.0,3,17.02,50000,4.6,9,0.0264,0
27,8,6,3,5,0.75,0.5,3,6.47,513000,4.0,9,0.0957,1
56,37,28,13,7,0.7568,0.4643,6,17.78,348000,3.5,7,0.3309,1
56,3,1,3,4,0.3333,3.0,1,11.57,591000,4.0,7,0.0441,0
56,9,6,2,2,0.6667,0.3333,1,7.13,8449000,4.6,7,0.0772,0
56,24,12,2,14,0.5,0.1667,4,1.77,1646000,4.2,7,0.1985,0
56,7,2,3,2,0.2857,1.5,4,10.92,1115000,2.9,7,0.0772,1
56,28,13,6,5,0.4643,0.4615,14,5.36,3156000,4.4,7,0.2243,1
56,6,2,3,1,0.3333,1.5,3,10.67,758000,4.3,7,0.0478,0
34,10,4,2,1,0.4,0.5,4,12.22,436000,4.0,6,0.1162,1
34,5,2,2,0,0.4,1.0,4,14.3,0,2.2,6,0.0455,0
34,15,10,7,19,0.6667,0.7,4,11.68,122000,4.4,6,0.2778,0
34,0,0,1,5,0.0,0.0,2,16.34,239000,3.7,6,0.0354,0
34,7,3,3,5,0.4286,1.0,6,8.96,0,4.2,6,0.0909,0
34,28,20,11,20,0.7143,0.55,6,0.01,2520000,4.1,6,0.4343,1
19,6,4,2,7,0.6667,0.5,7,6.1,241000,4.4,9,0.0603,1
19,12,9,6,5,0.75,0.6667,2,22.88,0,4.0,9,0.0742,0
19,7,4,3,3,0.5714,0.75,4,7.02,137000,4.0,9,0.0441,0
19,16,6,2,16,0.375,0.3333,6,8.91,1522000,4.5,9,0.1067,1
19,36,19,12,5,0.5278,0.6316,6,6.16,67043000,4.2,9,0.1717,0
19,25,15,6,9,0.6,0.4,4,0.89,2575000,3.7,9,0.1462,1
19,40,28,14,8,0.7,0.5,14,14.11,1947000,4.0,9,0.2204,1
19,1,0,3,4,0.0,0.0,2,10.34,354000,4.5,9,0.0255,0
19,28,12,5,15,0.4286,0.4167,9,14.02,3899000,4.0,9,0.1508,1
30,0,0,3,4,0.0,0.0,1,21.6,3869000,4.5,2,0.2,0
30,12,9,5,9,0.75,0.5556,6,17.59,6509000,4.0,2,0.8,0
31,0,0,3,1,0.0,0.0,2,1.41,106000,2.8,5,0.0359,0
31,26,11,6,20,0.4231,0.5455,11,19.3,163000,3.7,5,0.3846,1
31,8,4,3,6,0.5,0.75,4,5.55,18402000,4.4,5,0.1128,0
31,14,9,5,6,0.6429,0.5556,14,10.78,4379000,2.8,5,0.2154,1
31,16,11,9,8,0.6875,0.8182,5,1.34,1019000,4.0,5,0.2513,1
48,6,2,1,8,0.3333,0.5,3,5.34,1223000,4.0,4,0.2436,0
48,12,7,6,7,0.5833,0.8571,6,9.04,0,4.0,4,0.4103,0
48,4,2,0,6,0.5,0.0,6,4.71,2434000,3.1,4,0.2179,1
48,4,2,3,0,0.5,1.5,4,4.05,30008000,2.5,4,0.1282,0
31,5,3,0,6,0.6,0.0,1,6.71,277000,4.1,10,0.0556,0
31,13,7,4,4,0.5385,0.5714,3,16.56,2901000,3.6,10,0.1111,1
31,7,3,2,8,0.4286,0.6667,3,19.41,921000,4.7,10,0.0882,1
31,5,2,4,4,0.4,2.0,2,15.97,0,4.4,10,0.049,0
31,15,11,5,13,0.7333,0.4545,4,2.1,460000,4.0,10,0.1536,0
