user_id,product_category,age,dominant_gender,dominant_location,total_view,total_click,total_cart,total_wishlist,total_interactions,click_through_rate,cart_rate,unique_brands,avg_price,avg_discount,avg_purchase_value,avg_rating,user_total_categories,category_share,repurchase
U2755,Sách,24,Nam,Hà Nội,5,2,3,3,18,0.4,1.5,2,107000,11.39,94000,4.3,4,0.24,1
U2756,Gaming,29,Nữ,Đà Nẵng,5,2,1,8,19,0.4,0.5,6,12430000,9.31,11272000,4.5,6,0.1131,0
U2756,Thiết bị văn phòng,29,Nữ,Đà Nẵng,19,15,8,13,59,0.7895,0.5333,14,827000,10.37,741000,,6,0.3512,0
U2756,Sách,29,Nữ,Đà Nẵng,0,0,0,2,5,0.0,0.0,4,175000,16.01,146000,3.3,6,0.0298,0
U2756,Thể thao,29,Nữ,Đà Nẵng,13,7,4,9,39,0.5385,0.5714,8,12717000,14.74,10842000,,6,0.2321,1
U2756,Healthy food,29,Nữ,Đà Nẵng,5,4,2,8,25,0.8,0.5,6,1443000,0.8,1431000,4.6,6,0.1488,1
U2756,Decor,29,Nữ,Đà Nẵng,7,4,2,8,21,0.5714,0.5,6,353000,21.69,0,4.6,6,0.125,0
U2757,Fitness,45,Nữ,Hà Nội,3,1,2,1,7,0.3333,2.0,4,6748000,6.35,0,4.5,5,0.0574,0
U2757,Gia dụng,45,Nữ,Hà Nội,10,4,5,6,30,0.4,1.25,5,9593000,21.54,7526000,,5,0.2459,1
U2757,Điện tử,45,Nữ,Hà Nội,21,14,10,11,63,0.6667,0.7143,10,8143000,0.53,8099000,,5,0.5164,1
U2757,Healthy food,45,Nữ,Hà Nội,4,1,0,3,9,0.25,0.0,3,1738000,1.41,1713000,4.7,5,0.0738,0
U2757,Gaming,45,Nữ,Hà Nội,5,3,2,3,13,0.6,0.6667,5,3594000,11.07,0,2.4,5,0.1066,0
U2758,Luxury,59,Nữ,Hồ Chí Minh,0,0,2,4,6,0.0,0.0,2,5472000,3.2,0,,2,0.0571,0
U2758,Thời trang,59,Nữ,Hồ Chí Minh,37,28,15,12,99,0.7568,0.5357,10,4003000,22.89,3086000,3.7,2,0.9429,1
U2759,Thời trang,20,Nữ,Hải Phòng,8,5,4,2,22,0.625,0.8,3,644000,34.2,423000,,8,0.0991,0
U2759,Gaming,20,Nữ,Hải Phòng,2,1,2,0,7,0.5,2.0,4,19033000,4.59,18159000,,8,0.0315,0
U2759,Sách,20,Nữ,Hải Phòng,17,8,3,9,37,0.4706,0.375,4,517000,14.44,0,4.6,8,0.1667,0
U2759,Healthy food,20,Nữ,Hải Phòng,13,9,5,9,36,0.6923,0.5556,1,1072000,8.66,0,,8,0.1622,0
U2759,Mẹ & Bé,20,Nữ,Hải Phòng,8,6,2,6,24,0.75,0.3333,6,242000,10.67,216000,4.3,8,0.1081,0
U2759,Fitness,20,Nữ,Hải Phòng,38,18,12,8,83,0.4737,0.6667,13,17962000,14.1,15429000,,8,0.3739,1
U2759,Làm đẹp,20,Nữ,Hải Phòng,0,0,2,3,5,0.0,0.0,3,1095000,5.34,0,,8,0.0225,0
U2759,Outdoor,20,Nữ,Hải Phòng,0,0,3,3,8,0.0,0.0,2,1630000,9.35,1477000,3.9,8,0.036,0
U2760,Decor,23,Nam,Cần Thơ,17,11,6,8,43,0.6471,0.5455,6,641000,22.51,496000,3.9,13,0.0827,0
U2760,Thiết bị văn phòng,23,Nam,Cần Thơ,38,27,8,20,101,0.7105,0.2963,12,562000,9.24,510000,4.6,13,0.1942,1
U2760,Gaming,23,Nam,Cần Thơ,9,7,4,7,27,0.7778,0.5714,2,2072000,9.58,0,4.4,13,0.0519,0
U2760,Sách,23,Nam,Cần Thơ,25,15,5,13,67,0.6,0.3333,3,157000,16.65,130000,,13,0.1288,1
U2760,Thời trang,23,Nam,Cần Thơ,16,11,6,8,42,0.6875,0.5455,8,1471000,28.41,1053000,4.9,13,0.0808,0
U2760,Thể thao,23,Nam,Cần Thơ,0,0,2,0,2,0.0,0.0,3,7427000,15.83,0,4.4,13,0.0038,0
U2760,Mẹ & Bé,23,Nam,Cần Thơ,7,3,2,3,17,0.4286,0.6667,5,300000,16.43,250000,4.5,13,0.0327,0
U2760,Outdoor,23,Nam,Cần Thơ,2,1,0,3,9,0.5,0.0,3,3114000,10.06,2800000,4.2,13,0.0173,0
U2760,Pet care,23,Nam,Cần Thơ,4,1,0,3,9,0.25,0.0,5,198000,5.85,186000,,13,0.0173,0
U2760,Làm đẹp,23,Nam,Cần Thơ,9,6,3,2,24,0.6667,0.5,4,460000,13.7,396000,4.3,13,0.0462,0
U2760,Luxury,23,Nam,Cần Thơ,16,10,3,20,58,0.625,0.3,9,36225000,3.27,35040000,,13,0.1115,1
U2760,Gia dụng,23,Nam,Cần Thơ,20,7,6,6,46,0.35,0.8571,3,560000,13.7,483000,,13,0.0885,1
U2760,Điện tử,23,Nam,Cần Thơ,31,13,7,14,75,0.4194,0.5385,3,2620000,0.14,2616000,,13,0.1442,1
U2761,Fitness,64,Nam,Hải Phòng,45,24,11,5,97,0.5333,0.4583,11,2790000,11.94,2456000,,13,0.1956,1
U2761,Decor,64,Nam,Hải Phòng,15,9,5,7,38,0.6,0.5556,5,800000,24.61,603000,4.5,13,0.0766,0
U2761,Healthy food,64,Nam,Hải Phòng,5,2,0,4,12,0.4,0.0,3,323000,11.28,286000,3.1,13,0.0242,0
U2761,Điện tử,64,Nam,Hải Phòng,17,7,5,7,41,0.4118,0.7143,6,4218000,2.62,4107000,3.8,13,0.0827,1
U2761,Gaming,64,Nam,Hải Phòng,8,3,2,4,17,0.375,0.6667,4,4755000,6.02,0,4.7,13,0.0343,0
U2761,Pet care,64,Nam,Hải Phòng,14,8,6,7,37,0.5714,0.75,7,2372000,1.07,2346000,,13,0.0746,0
U2761,Gia dụng,64,Nam,Hải Phòng,28,14,4,14,63,0.5,0.2857,4,683000,7.84,629000,,13,0.127,0
U2761,Luxury,64,Nam,Hải Phòng,7,5,3,2,22,0.7143,0.6,1,23267000,2.58,22666000,4.5,13,0.0444,1
U2761,Thiết bị văn phòng,64,Nam,Hải Phòng,14,6,4,4,35,0.4286,0.6667,6,1023000,5.73,964000,2.8,13,0.0706,1
U2761,Mẹ & Bé,64,Nam,Hải Phòng,28,11,6,9,60,0.3929,0.5455,5,661000,17.81,543000,,13,0.121,1
U2761,Làm đẹp,64,Nam,Hải Phòng,6,4,3,9,24,0.6667,0.75,1,283000,11.87,249000,4.4,13,0.0484,0
U2761,Thể thao,64,Nam,Hải Phòng,14,10,3,5,38,0.7143,0.3,6,3553000,20.7,2817000,4.0,13,0.0766,1
U2761,Sách,64,Nam,Hải Phòng,5,3,2,1,12,0.6,0.6667,3,473000,7.92,435000,3.6,13,0.0242,0
U2762,Pet care,19,Nữ,Hải Phòng,41,20,11,20,94,0.4878,0.55,9,779000,6.91,725000,,9,0.2493,0
U2762,Fitness,19,Nữ,Hải Phòng,10,6,6,6,34,0.6,1.0,8,4177000,8.81,3809000,3.0,9,0.0902,1
U2762,Mẹ & Bé,19,Nữ,Hải Phòng,7,3,0,1,14,0.4286,0.0,1,2885000,3.07,2796000,,9,0.0371,0
U2762,Decor,19,Nữ,Hải Phòng,33,11,8,19,80,0.3333,0.7273,5,952000,17.18,788000,3.7,9,0.2122,1
U2762,Làm đẹp,19,Nữ,Hải Phòng,1,0,3,0,7,0.0,0.0,4,219000,17.08,181000,,9,0.0186,0
U2762,Gia dụng,19,Nữ,Hải Phòng,8,4,3,6,27,0.5,0.75,1,792000,15.63,668000,4.5,9,0.0716,1
U2762,Thiết bị văn phòng,19,Nữ,Hải Phòng,36,19,12,16,93,0.5278,0.6316,11,4012000,15.97,3371000,4.6,9,0.2467,1
U2762,Luxury,19,Nữ,Hải Phòng,6,4,3,3,17,0.6667,0.75,1,45262000,0.15,45194000,,9,0.0451,0
U2762,Healthy food,19,Nữ,Hải Phòng,6,3,1,0,11,0.5,0.3333,3,94000,3.03,91000,4.2,9,0.0292,0
U2763,Thời trang,50,Nữ,Cần Thơ,42,32,11,9,97,0.7619,0.3438,11,965000,12.15,847000,4.2,4,0.485,0
U2763,Thiết bị văn phòng,50,Nữ,Cần Thơ,1,0,1,4,7,0.0,0.0,1,4484000,10.44,4015000,3.8,4,0.035,0
U2763,Mẹ & Bé,50,Nữ,Cần Thơ,39,25,5,13,88,0.641,0.2,4,2486000,4.4,2376000,4.5,4,0.44,1
U2763,Làm đẹp,50,Nữ,Cần Thơ,1,0,2,3,8,0.0,0.0,3,2563000,22.38,1989000,4.8,4,0.04,0
U2764,Sách,19,Nam,Hải Phòng,4,3,4,1,13,0.75,1.3333,1,270000,12.11,237000,2.2,4,0.1605,0
U2764,Thể thao,19,Nam,Hải Phòng,1,0,2,3,6,0.0,0.0,3,1989000,25.55,0,,4,0.0741,0
U2764,Gaming,19,Nam,Hải Phòng,17,6,4,3,31,0.3529,0.6667,5,4961000,11.13,4408000,,4,0.3827,0
U2764,Điện tử,19,Nam,Hải Phòng,15,7,4,1,31,0.4667,0.5714,6,12755000,1.64,12545000,4.3,4,0.3827,0
U2765,Fitness,18,Nữ,Đà Nẵng,8,3,4,2,17,0.375,1.3333,1,655000,12.72,0,4.3,12,0.0456,0
U2765,Thời trang,18,Nữ,Đà Nẵng,29,14,11,16,81,0.4828,0.7857,3,4461000,22.91,3438000,4.4,12,0.2172,1
U2765,Mẹ & Bé,18,Nữ,Đà Nẵng,8,6,1,1,18,0.75,0.1667,5,74000,16.0,62000,4.8,12,0.0483,0
U2765,Outdoor,18,Nữ,Đà Nẵng,12,8,6,20,54,0.6667,0.75,12,1047000,10.89,932000,3.2,12,0.1448,1
U2765,Điện tử,18,Nữ,Đà Nẵng,15,9,7,7,44,0.6,0.7778,8,14357000,6.23,13462000,3.3,12,0.118,1
U2765,Gaming,18,Nữ,Đà Nẵng,18,11,4,10,52,0.6111,0.3636,4,14392000,4.21,13786000,3.4,12,0.1394,1
U2765,Decor,18,Nữ,Đà Nẵng,18,7,4,5,35,0.3889,0.5714,5,445000,17.82,365000,,12,0.0938,0
U2765,Healthy food,18,Nữ,Đà Nẵng,2,1,1,5,11,0.5,1.0,3,367000,7.17,340000,4.7,12,0.0295,0
U2765,Làm đẹp,18,Nữ,Đà Nẵng,4,1,1,5,17,0.25,1.0,6,945000,20.93,747000,3.8,12,0.0456,1
U2765,Gia dụng,18,Nữ,Đà Nẵng,7,2,0,0,10,0.2857,0.0,3,1516000,11.64,1339000,4.2,12,0.0268,0
U2765,Thể thao,18,Nữ,Đà Nẵng,6,2,3,3,16,0.3333,1.5,3,4041000,22.07,3149000,2.9,12,0.0429,0
U2765,Luxury,18,Nữ,Đà Nẵng,7,4,1,4,18,0.5714,0.25,4,58355000,3.7,56195000,,12,0.0483,0
U2766,Fitness,25,Nữ,Hà Nội,8,3,0,5,18,0.375,0.0,3,485000,18.17,396000,,3,0.1607,0
U2766,Gaming,25,Nữ,Hà Nội,8,3,1,8,21,0.375,0.3333,7,1834000,7.11,1703000,,3,0.1875,0
U2766,Decor,25,Nữ,Hà Nội,29,16,4,14,73,0.5517,0.25,14,2066000,15.79,1739000,,3,0.6518,1
U2767,Healthy food,26,Nữ,Cần Thơ,9,3,1,9,23,0.3333,0.3333,4,507000,8.14,465000,4.0,4,0.1917,0
U2767,Pet care,26,Nữ,Cần Thơ,2,1,3,0,6,0.5,3.0,5,462000,9.7,0,4.7,4,0.05,0
U2767,Thời trang,26,Nữ,Cần Thơ,32,13,9,7,73,0.4062,0.6923,14,225000,37.38,140000,3.9,4,0.6083,1
U2767,Outdoor,26,Nữ,Cần Thơ,6,3,4,5,18,0.5,1.3333,3,7418000,21.41,0,,4,0.15,0
U2768,Thời trang,21,Nam,Đà Nẵng,9,3,3,2,21,0.3333,1.0,6,234000,39.76,140000,2.8,12,0.0403,0
U2768,Decor,21,Nam,Đà Nẵng,4,3,0,1,10,0.75,0.0,5,160000,16.56,133000,3.9,12,0.0192,0
U2768,Mẹ & Bé,21,Nam,Đà Nẵng,32,12,5,12,64,0.375,0.4167,7,2006000,7.64,1852000,4.9,12,0.1228,0
U2768,Gia dụng,21,Nam,Đà Nẵng,35,15,4,10,76,0.4286,0.2667,5,2477000,15.7,2088000,,12,0.1459,1
U2768,Làm đẹp,21,Nam,Đà Nẵng,34,22,5,6,75,0.6471,0.2273,12,2930000,20.35,2333000,2.8,12,0.144,1
U2768,Điện tử,21,Nam,Đà Nẵng,13,5,3,12,45,0.3846,0.6,11,14886000,1.24,14701000,3.6,12,0.0864,1
U2768,Healthy food,21,Nam,Đà Nẵng,38,14,5,5,72,0.3684,0.3571,9,91000,1.36,89000,4.1,12,0.1382,1
U2768,Outdoor,21,Nam,Đà Nẵng,4,1,0,5,12,0.25,0.0,3,482000,18.66,392000,2.3,12,0.023,0
U2768,Sách,21,Nam,Đà Nẵng,27,14,8,11,62,0.5185,0.5714,13,42000,1.28,41000,,12,0.119,0
U2768,Pet care,21,Nam,Đà Nẵng,8,4,3,2,24,0.5,0.75,1,55000,11.27,48000,,12,0.0461,1
U2768,Gaming,21,Nam,Đà Nẵng,14,8,6,4,39,0.5714,0.75,7,591000,13.22,512000,3.4,12,0.0749,1
U2768,Thiết bị văn phòng,21,Nam,Đà Nẵng,7,4,2,3,21,0.5714,0.5,2,2159000,16.67,1799000,3.5,12,0.0403,1
U2769,Làm đẹp,36,Nữ,Hà Nội,14,11,5,8,43,0.7857,0.4545,4,258000,13.0,224000,4.2,4,0.2925,1
U2769,Healthy food,36,Nữ,Hà Nội,34,16,7,9,78,0.4706,0.4375,8,1356000,5.11,1286000,3.9,4,0.5306,1
U2769,Thời trang,36,Nữ,Hà Nội,8,2,2,4,22,0.25,1.0,7,742000,20.1,592000,2.8,4,0.1497,1
U2769,Thể thao,36,Nữ,Hà Nội,0,0,3,1,4,0.0,0.0,4,2533000,18.11,0,,4,0.0272,0
U2770,Làm đẹp,20,Nam,Hồ Chí Minh,1,0,1,2,6,0.0,0.0,5,722000,9.91,650000,,9,0.0253,0
U2770,Điện tử,20,Nam,Hồ Chí Minh,1,0,2,3,9,0.0,0.0,2,2549000,4.68,2429000,,9,0.038,0
U2770,Mẹ & Bé,20,Nam,Hồ Chí Minh,2,1,2,5,13,0.5,2.0,2,680000,10.67,607000,4.5,9,0.0549,0
U2770,Outdoor,20,Nam,Hồ Chí Minh,8,6,6,2,24,0.75,1.0,4,328000,15.79,276000,3.9,9,0.1013,0
U2770,Sách,20,Nam,Hồ Chí Minh,7,3,1,6,20,0.4286,0.3333,2,209000,10.53,186000,3.2,9,0.0844,0
U2770,Luxury,20,Nam,Hồ Chí Minh,5,2,0,4,14,0.4,0.0,1,55115000,3.57,53147000,3.4,9,0.0591,0
U2770,Gia dụng,20,Nam,Hồ Chí Minh,18,12,7,7,47,0.6667,0.5833,5,5833000,16.67,4860000,2.1,9,0.1983,0
U2770,Gaming,20,Nam,Hồ Chí Minh,25,11,4,16,63,0.44,0.3636,9,751000,7.16,697000,,9,0.2658,1
U2770,Thời trang,20,Nam,Hồ Chí Minh,15,12,9,1,41,0.8,0.75,8,220000,21.96,171000,3.2,9,0.173,0
U2771,Thiết bị văn phòng,43,Nam,Hà Nội,8,5,1,3,20,0.625,0.2,1,9548000,17.26,7900000,3.0,8,0.119,0
U2771,Thể thao,43,Nam,Hà Nội,18,6,2,3,31,0.3333,0.3333,3,606000,21.1,478000,3.6,8,0.1845,0
U2771,Fitness,43,Nam,Hà Nội,8,5,2,2,19,0.625,0.4,1,284000,8.58,259000,2.6,8,0.1131,0
U2771,Outdoor,43,Nam,Hà Nội,16,11,6,9,44,0.6875,0.5455,7,4207000,18.83,3414000,4.8,8,0.2619,0
U2771,Luxury,43,Nam,Hà Nội,2,1,2,5,10,0.5,2.0,3,15717000,2.5,0,4.4,8,0.0595,0
U2771,Pet care,43,Nam,Hà Nội,3,1,3,0,10,0.3333,3.0,2,450000,1.52,443000,4.4,8,0.0595,0
U2771,Mẹ & Bé,43,Nam,Hà Nội,1,0,0,4,6,0.0,0.0,1,1693000,14.8,1442000,,8,0.0357,0
U2771,Healthy food,43,Nam,Hà Nội,14,6,5,2,28,0.4286,0.8333,8,1748000,8.6,1597000,,8,0.1667,0
U2772,Thiết bị văn phòng,21,Nam,Hồ Chí Minh,9,3,3,8,28,0.3333,1.0,8,744000,13.61,642000,,4,0.2523,1
U2772,Gaming,21,Nam,Hồ Chí Minh,8,6,3,0,19,0.75,0.5,5,615000,9.98,553000,4.7,4,0.1712,0
U2772,Gia dụng,21,Nam,Hồ Chí Minh,18,13,4,16,57,0.7222,0.3077,5,4107000,11.53,3633000,4.7,4,0.5135,1
U2772,Làm đẹp,21,Nam,Hồ Chí Minh,3,1,1,0,7,0.3333,1.0,1,361000,23.3,276000,,4,0.0631,0
U2773,Fitness,18,Nữ,Cần Thơ,17,8,6,7,45,0.4706,0.75,4,2519000,20.9,1992000,2.2,1,1.0,1
U2774,Làm đẹp,29,Nữ,Cần Thơ,4,2,4,3,20,0.5,2.0,2,372000,24.17,282000,4.7,5,0.0755,1
U2774,Thời trang,29,Nữ,Cần Thơ,13,7,5,9,39,0.5385,0.7143,8,2034000,40.74,1205000,,5,0.1472,1
U2774,Sách,29,Nữ,Cần Thơ,45,16,11,20,95,0.3556,0.6875,9,232000,10.15,208000,4.3,5,0.3585,0
U2774,Decor,29,Nữ,Cần Thơ,40,26,16,5,89,0.65,0.6154,7,1262000,13.96,1085000,2.7,5,0.3358,0
U2774,Fitness,29,Nữ,Cần Thơ,4,3,4,5,22,0.75,1.3333,1,1091000,5.6,1029000,3.1,5,0.083,1
U2775,Làm đẹp,48,Nam,Hải Phòng,3,1,0,1,7,0.3333,0.0,3,1726000,10.11,1551000,4.9,7,0.0211,0
U2775,Thể thao,48,Nam,Hải Phòng,35,16,7,16,78,0.4571,0.4375,9,1821000,26.53,1337000,3.4,7,0.2349,0
U2775,Decor,48,Nam,Hải Phòng,12,5,2,1,24,0.4167,0.4,1,5704000,14.09,4900000,4.3,7,0.0723,0
U2775,Mẹ & Bé,48,Nam,Hải Phòng,13,6,5,5,31,0.4615,0.8333,7,6666000,11.75,5882000,,7,0.0934,0
U2775,Gaming,48,Nam,Hải Phòng,25,14,7,14,62,0.56,0.5,14,662000,15.67,558000,,7,0.1867,0
U2775,Điện tử,48,Nam,Hải Phòng,32,23,10,8,82,0.7188,0.4348,9,2835000,0.37,2824000,4.1,7,0.247,1
U2775,Gia dụng,48,Nam,Hải Phòng,18,10,2,8,48,0.5556,0.2,14,6642000,10.67,5933000,4.4,7,0.1446,1
U2776,Điện tử,59,Nữ,Hà Nội,37,26,5,12,83,0.7027,0.1923,13,23014000,4.04,22084000,,8,0.3268,0
U2776,Mẹ & Bé,59,Nữ,Hà Nội,17,7,4,8,43,0.4118,0.5714,4,4109000,11.48,3637000,,8,0.1693,1
U2776,Gaming,59,Nữ,Hà Nội,6,4,4,1,19,0.6667,1.0,4,2155000,8.91,1962000,4.8,8,0.0748,0
U2776,Pet care,59,Nữ,Hà Nội,7,2,2,2,13,0.2857,1.0,2,370000,10.38,0,,8,0.0512,0
U2776,Fitness,59,Nữ,Hà Nội,3,2,0,2,9,0.6667,0.0,3,3650000,20.24,2911000,4.4,8,0.0354,0
U2776,Thiết bị văn phòng,59,Nữ,Hà Nội,16,13,7,11,53,0.8125,0.5385,10,5909000,7.83,5446000,4.3,8,0.2087,1
U2776,Thể thao,59,Nữ,Hà Nội,2,1,1,3,9,0.5,1.0,5,1648000,14.37,1411000,,8,0.0354,0
U2776,Decor,59,Nữ,Hà Nội,13,6,4,2,25,0.4615,0.6667,8,5496000,11.57,0,4.1,8,0.0984,0
U2777,Mẹ & Bé,23,Nam,Đà Nẵng,1,0,3,3,10,0.0,0.0,5,117000,14.16,100000,3.8,9,0.0385,0
U2777,Sách,23,Nam,Đà Nẵng,4,1,0,5,15,0.25,0.0,7,72000,13.21,62000,,9,0.0577,1
U2777,Luxury,23,Nam,Đà Nẵng,8,6,3,1,23,0.75,0.5,3,39749000,1.44,39176000,3.8,9,0.0885,1
U2777,Pet care,23,Nam,Đà Nẵng,25,19,9,13,76,0.76,0.4737,14,759000,3.9,729000,,9,0.2923,1
U2777,Điện tử,23,Nam,Đà Nẵng,25,13,6,4,57,0.52,0.4615,10,4472000,11.56,3955000,,9,0.2192,1
U2777,Thiết bị văn phòng,23,Nam,Đà Nẵng,1,0,3,2,8,0.0,0.0,4,1423000,8.67,1299000,4.5,9,0.0308,0
U2777,Gaming,23,Nam,Đà Nẵng,6,4,4,8,23,0.6667,1.0,8,7407000,12.65,6470000,2.2,9,0.0885,0
U2777,Decor,23,Nam,Đà Nẵng,10,5,3,2,25,0.5,0.6,3,2352000,9.53,2127000,4.7,9,0.0962,1
U2777,Gia dụng,23,Nam,Đà Nẵng,9,3,1,9,23,0.3333,0.3333,3,9807000,11.44,8685000,3.2,9,0.0885,0
U2778,Gaming,51,Nam,Cần Thơ,17,6,6,3,37,0.3529,1.0,8,2310000,17.78,1899000,4.5,10,0.0675,1
U2778,Decor,51,Nam,Cần Thơ,16,12,7,6,51,0.75,0.5833,10,1834000,16.77,1526000,,10,0.0931,1
U2778,Thiết bị văn phòng,51,Nam,Cần Thơ,32,13,3,20,72,0.4062,0.2308,10,609000,10.78,543000,4.0,10,0.1314,0
U2778,Điện tử,51,Nam,Cần Thơ,37,14,9,15,78,0.3784,0.6429,6,2166000,10.99,1927000,2.2,10,0.1423,0
U2778,Outdoor,51,Nam,Cần Thơ,36,25,9,5,78,0.6944,0.36,14,1645000,5.41,1556000,3.5,10,0.1423,0
U2778,Làm đẹp,51,Nam,Cần Thơ,29,16,9,14,76,0.5517,0.5625,5,498000,20.64,395000,,10,0.1387,1
U2778,Healthy food,51,Nam,Cần Thơ,16,6,3,7,32,0.375,0.5,1,285000,1.17,0,4.3,10,0.0584,0
U2778,Sách,51,Nam,Cần Thơ,14,11,9,11,57,0.7857,0.8182,5,44000,11.5,38000,,10,0.104,1
U2778,Mẹ & Bé,51,Nam,Cần Thơ,6,2,0,1,10,0.3333,0.0,1,2789000,17.26,2307000,3.1,10,0.0182,0
U2778,Fitness,51,Nam,Cần Thơ,16,11,5,15,57,0.6875,0.4545,3,9110000,20.3,7260000,3.0,10,0.104,1
U2779,Sách,51,Nữ,Đà Nẵng,43,19,8,15,89,0.4419,0.4211,8,438000,9.6,395000,,7,0.2361,0
U2779,Healthy food,51,Nữ,Đà Nẵng,37,24,14,11,94,0.6486,0.5833,11,738000,10.39,661000,4.7,7,0.2493,1
U2779,Mẹ & Bé,51,Nữ,Đà Nẵng,9,6,5,7,29,0.6667,0.8333,1,111000,8.51,101000,,7,0.0769,0
U2779,Thể thao,51,Nữ,Đà Nẵng,0,0,1,5,7,0.0,0.0,4,8469000,16.75,7050000,4.8,7,0.0186,0
U2779,Fitness,51,Nữ,Đà Nẵng,37,26,8,13,94,0.7027,0.3077,10,1200000,5.76,1130000,,7,0.2493,1
U2779,Gia dụng,51,Nữ,Đà Nẵng,14,8,4,1,34,0.5714,0.5,5,4913000,20.96,3883000,4.2,7,0.0902,1
U2779,Decor,51,Nữ,Đà Nẵng,12,6,5,3,30,0.5,0.8333,6,170000,18.34,138000,3.7,7,0.0796,0
U2780,Thể thao,27,Nam,Cần Thơ,6,2,0,5,19,0.3333,0.0,8,3658000,16.04,3071000,4.2,12,0.072,1
U2780,Healthy food,27,Nam,Cần Thơ,4,2,0,1,7,0.5,0.0,1,363000,10.19,0,,12,0.0265,0
U2780,Gia dụng,27,Nam,Cần Thơ,6,3,0,5,16,0.5,0.0,4,7133000,14.69,6085000,3.7,12,0.0606,0
U2780,Pet care,27,Nam,Cần Thơ,6,4,3,0,14,0.6667,0.75,3,168000,6.06,157000,4.6,12,0.053,0
U2780,Mẹ & Bé,27,Nam,Cần Thơ,12,5,2,2,25,0.4167,0.4,4,434000,15.79,365000,1.8,12,0.0947,0
U2780,Thời trang,27,Nam,Cần Thơ,16,6,4,8,37,0.375,0.6667,6,514000,19.27,414000,,12,0.1402,0
U2780,Thiết bị văn phòng,27,Nam,Cần Thơ,6,2,2,1,13,0.3333,1.0,1,6805000,8.91,6198000,4.9,12,0.0492,0
U2780,Gaming,27,Nam,Cần Thơ,1,0,0,2,6,0.0,0.0,1,777000,8.79,708000,4.9,12,0.0227,0
U2780,Outdoor,27,Nam,Cần Thơ,8,5,1,2,16,0.625,0.2,1,479000,18.91,0,4.6,12,0.0606,0
U2780,Luxury,27,Nam,Cần Thơ,33,15,4,15,71,0.4545,0.2667,8,52781000,2.66,51377000,3.6,12,0.2689,0
U2780,Điện tử,27,Nam,Cần Thơ,14,9,5,6,36,0.6429,0.5556,6,17771000,9.03,16166000,4.7,12,0.1364,0
U2780,Decor,27,Nam,Cần Thơ,2,0,1,0,4,0.0,0.0,3,1071000,9.8,966000,4.9,12,0.0152,0
U2781,Gaming,20,Nam,Hải Phòng,4,1,1,1,10,0.25,1.0,3,4600000,17.47,3796000,,8,0.0435,0
U2781,Thiết bị văn phòng,20,Nam,Hải Phòng,18,9,6,6,41,0.5,0.6667,7,7343000,8.69,6704000,4.4,8,0.1783,0
U2781,Gia dụng,20,Nam,Hải Phòng,10,4,1,8,24,0.4,0.25,8,6811000,12.52,5958000,,8,0.1043,0
U2781,Fitness,20,Nam,Hải Phòng,16,12,6,2,41,0.75,0.5,7,331000,17.94,271000,4.5,8,0.1783,1
U2781,Luxury,20,Nam,Hải Phòng,12,5,4,9,35,0.4167,0.8,1,15080000,3.15,14604000,,8,0.1522,1
U2781,Pet care,20,Nam,Hải Phòng,12,6,5,9,36,0.5,0.8333,7,130000,6.25,121000,4.5,8,0.1565,0
U2781,Điện tử,20,Nam,Hải Phòng,4,2,2,6,15,0.5,1.0,6,5900000,8.91,5374000,4.3,8,0.0652,0
U2781,Outdoor,20,Nam,Hải Phòng,9,3,3,8,28,0.3333,1.0,4,714000,8.23,655000,4.6,8,0.1217,1
U2782,Outdoor,53,Nữ,Đà Nẵng,15,12,9,3,44,0.8,0.75,1,10837000,21.33,8525000,,2,0.6769,1
U2782,Thiết bị văn phòng,53,Nữ,Đà Nẵng,8,5,4,3,21,0.625,0.8,2,293000,16.49,244000,,2,0.3231,0
U2783,Luxury,20,Nam,Cần Thơ,7,4,1,4,16,0.5714,0.25,2,7426000,2.47,0,4.1,4,0.2192,0
U2783,Sách,20,Nam,Cần Thơ,8,3,3,1,16,0.375,1.0,3,223000,14.49,190000,3.7,4,0.2192,0
U2783,Thể thao,20,Nam,Cần Thơ,1,0,3,3,8,0.0,0.0,2,676000,21.18,532000,3.6,4,0.1096,0
U2783,Pet care,20,Nam,Cần Thơ,9,6,4,7,33,0.6667,0.6667,7,196000,8.06,180000,4.1,4,0.4521,1
U2784,Mẹ & Bé,61,Nữ,Hải Phòng,12,8,2,2,31,0.6667,0.25,4,2362000,11.23,2096000,3.6,1,1.0,1
U2785,Gia dụng,29,Nữ,Hà Nội,2,0,1,4,8,0.0,0.0,4,4293000,19.32,3463000,4.3,1,1.0,0
U2786,Mẹ & Bé,51,Nữ,Cần Thơ,34,20,13,10,84,0.5882,0.65,13,84000,4.02,80000,4.3,12,0.1834,1
U2786,Thời trang,51,Nữ,Cần Thơ,1,0,3,1,5,0.0,0.0,4,796000,28.15,0,3.5,12,0.0109,0
U2786,Fitness,51,Nữ,Cần Thơ,13,5,1,1,23,0.3846,0.2,1,2648000,12.61,2314000,3.4,12,0.0502,0
U2786,Thể thao,51,Nữ,Cần Thơ,8,3,2,5,21,0.375,0.6667,2,3209000,12.44,2809000,4.4,12,0.0459,0
U2786,Gia dụng,51,Nữ,Cần Thơ,15,12,5,20,63,0.8,0.4167,13,643000,9.43,582000,,12,0.1376,1
